iter	Passed	Remaining
3225	42675	23467
3226	42691	23455
3227	42706	23443
3228	42722	23431
3229	42736	23419
3230	42749	23405
3231	42764	23393
3232	42776	23379
3233	42792	23367
3234	42807	23355
3235	42821	23342
3236	42834	23329
3237	42848	23316
3238	42863	23304
3239	42877	23291
3240	42888	23277
3241	42903	23264
3242	42916	23251
3243	42930	23238
3244	42944	23225
3245	42957	23212
3246	42969	23198
3247	42983	23185
3248	42996	23172
3249	43009	23158
3250	43022	23145
3251	43035	23132
3252	43047	23118
3253	43060	23104
3254	43072	23091
3255	43084	23077
3256	43097	23063
3257	43109	23050
3258	43121	23036
3259	43134	23022
3260	43146	23009
3261	43159	22995
3262	43173	22982
3263	43186	22969
3264	43199	22955
3265	43222	22947
3266	43235	22934
3267	43250	22922
3268	43262	22908
3269	43275	22895
3270	43287	22881
3271	43301	22868
3272	43314	22854
3273	43327	22841
3274	43339	22827
3275	43352	22814
3276	43365	22800
3277	43380	22788
3278	43397	22777
3279	43415	22766
3280	43429	22753
3281	43442	22740
3282	43456	22727
3283	43472	22715
3284	43487	22703
3285	43501	22690
3286	43513	22677
3287	43528	22664
3288	43541	22650
3289	43553	22637
3290	43566	22623
3291	43579	22610
3292	43592	22597
3293	43605	22583
3294	43618	22570
3295	43631	22556
3296	43643	22543
3297	43658	22531
3298	43675	22519
3299	43691	22507
3300	43708	22496
3301	43720	22482
3302	43734	22469
3303	43746	22456
3304	43760	22443
3305	43775	22430
3306	43790	22418
3307	43803	22404
3308	43818	22392
3309	43835	22381
3310	43850	22368
3311	43866	22357
3312	43891	22349
3313	43911	22339
3314	43925	22326
3315	43940	22314
3316	43955	22302
3317	43968	22289
3318	43981	22275
3319	43994	22262
3320	44007	22248
3321	44020	22235
3322	44035	22223
3323	44048	22209
3324	44059	22195
3325	44074	22183
3326	44088	22169
3327	44100	22156
3328	44114	22143
3329	44129	22130
3330	44147	22120
3331	44161	22107
3332	44172	22092
3333	44197	22085
3334	44222	22078
3335	44246	22070
3336	44258	22056
3337	44270	22042
3338	44285	22030
3339	44296	22015
3340	44310	22002
3341	44322	21988
3342	44336	21975
3343	44347	21961
3344	44359	21947
3345	44373	21934
3346	44386	21921
3347	44399	21908
3348	44411	21894
3349	44424	21880
3350	44439	21868
3351	44452	21854
3352	44464	21840
3353	44480	21828
3354	44493	21815
3355	44509	21803
3356	44527	21792
3357	44543	21780
3358	44557	21768
3359	44574	21756
3360	44587	21743
3361	44602	21730
3362	44619	21719
3363	44637	21708
3364	44654	21696
3365	44672	21686
3366	44691	21675
3367	44704	21662
3368	44718	21649
3369	44731	21635
3370	44743	21621
3371	44756	21608
3372	44768	21594
3373	44780	21580
3374	44794	21567
3375	44806	21554
3376	44822	21541
3377	44839	21530
3378	44853	21517
3379	44869	21505
3380	44886	21493
3381	44900	21481
3382	44912	21467
3383	44927	21454
3384	44940	21441
3385	44954	21428
3386	44969	21416
3387	44984	21403
3388	44998	21390
3389	45014	21378
3390	45029	21366
3391	45044	21353
3392	45056	21339
3393	45071	21327
3394	45085	21314
3395	45104	21303
3396	45116	21290
3397	45130	21277
3398	45143	21263
3399	45155	21249
3400	45168	21236
3401	45180	21222
3402	45193	21208
3403	45209	21196
3404	45227	21185
3405	45241	21173
3406	45256	21160
3407	45272	21148
3408	45286	21135
3409	45298	21121
3410	45314	21109
3411	45327	21096
3412	45342	21083
3413	45355	21070
3414	45368	21056
3415	45382	21043
3416	45396	21030
3417	45408	21017
3418	45422	21003
3419	45435	20990
3420	45448	20977
3421	45460	20963
3422	45473	20950
3423	45487	20936
3424	45501	20923
3425	45513	20910
3426	45525	20896
3427	45538	20882
3428	45551	20869
3429	45564	20856
3430	45577	20842
3431	45590	20829
3432	45602	20815
3433	45615	20802
3434	45631	20790
3435	45644	20776
3436	45658	20763
3437	45671	20750
3438	45683	20736
3439	45695	20722
3440	45708	20708
3441	45719	20694
3442	45734	20682
3443	45748	20668
3444	45769	20659
3445	45792	20650
3446	45817	20642
3447	45852	20638
3448	45871	20628
3449	45890	20617
3450	45908	20606
3451	45925	20594
3452	45945	20584
3453	45961	20572
3454	45981	20561
3455	45995	20548
3456	46007	20535
3457	46020	20521
3458	46032	20507
3459	46046	20494
3460	46060	20481
3461	46072	20467
3462	46084	20453
3463	46096	20439
3464	46108	20426
3465	46122	20413
3466	46140	20401
3467	46153	20388
3468	46167	20375
3469	46180	20361
3470	46193	20348
3471	46206	20335
3472	46219	20321
3473	46231	20307
3474	46244	20294
3475	46256	20280
3476	46271	20267
3477	46286	20255
3478	46302	20243
3479	46321	20232
3480	46341	20222
3481	46360	20211
3482	46380	20200
3483	46399	20189
3484	46421	20180
3485	46439	20169
3486	46460	20158
3487	46475	20146
3488	46487	20132
3489	46498	20118
3490	46510	20104
3491	46522	20090
3492	46536	20077
3493	46559	20068
3494	46576	20056
3495	46594	20045
3496	46612	20034
3497	46629	20021
3498	46646	20010
3499	46663	19998
3500	46679	19986
3501	46696	19974
3502	46715	19963
3503	46734	19952
3504	46754	19942
3505	46773	19931
3506	46789	19919
3507	46807	19907
3508	46824	19896
3509	46845	19885
3510	46864	19875
3511	46882	19863
3512	46902	19853
3513	46921	19842
3514	46940	19831
3515	46960	19820
3516	46979	19809
3517	46998	19798
3518	47015	19786
3519	47038	19777
3520	47057	19766
3521	47074	19754
3522	47096	19744
3523	47115	19734
3524	47135	19723
3525	47156	19713
3526	47176	19702
3527	47195	19691
3528	47206	19677
3529	47218	19663
3530	47231	19649
3531	47244	19635
3532	47258	19623
3533	47277	19611
3534	47292	19599
3535	47308	19587
3536	47327	19576
3537	47345	19564
3538	47358	19550
3539	47370	19536
3540	47380	19522
3541	47391	19507
3542	47404	19494
3543	47417	19480
3544	47438	19470
3545	47456	19459
3546	47474	19447
3547	47490	19435
3548	47506	19422
3549	47523	19410
3550	47543	19400
3551	47562	19389
3552	47580	19377
3553	47599	19366
3554	47614	19354
3555	47631	19342
3556	47647	19329
3557	47667	19318
3558	47685	19307
3559	47703	19295
3560	47726	19286
3561	47745	19275
3562	47763	19263
3563	47775	19249
3564	47790	19236
3565	47806	19224
3566	47818	19210
3567	47834	19198
3568	47852	19186
3569	47868	19174
3570	47880	19160
3571	47892	19146
3572	47910	19134
3573	47929	19123
3574	47946	19111
3575	47960	19098
3576	47982	19088
3577	48001	19077
3578	48016	19064
3579	48033	19052
3580	48051	19040
3581	48064	19027
3582	48078	19013
3583	48094	19001
3584	48110	18989
3585	48125	18976
3586	48140	18963
3587	48159	18952
3588	48173	18939
3589	48193	18928
3590	48208	18915
3591	48226	18904
3592	48244	18892
3593	48264	18881
3594	48281	18869
3595	48303	18859
3596	48318	18846
3597	48335	18834
3598	48354	18823
3599	48371	18811
3600	48385	18798
3601	48396	18783
3602	48409	18769
3603	48422	18756
3604	48439	18744
3605	48454	18731
3606	48471	18719
3607	48485	18706
3608	48506	18695
3609	48523	18683
3610	48541	18671
3611	48555	18658
3612	48572	18646
3613	48587	18633
3614	48607	18622
3615	48623	18610
3616	48644	18599
3617	48664	18588
3618	48680	18576
3619	48691	18562
3620	48707	18549
3621	48719	18535
3622	48730	18521
3623	48742	18507
3624	48755	18493
3625	48781	18484
3626	48798	18472
3627	48816	18460
3628	48828	18447
3629	48840	18432
3630	48855	18420
3631	48868	18406
3632	48880	18392
3633	48891	18378
3634	48903	18363
3635	48914	18349
3636	48931	18337
3637	48943	18323
3638	48957	18310
3639	48972	18297
3640	48984	18283
3641	48999	18270
3642	49016	18258
3643	49035	18247
3644	49050	18234
3645	49065	18221
3646	49079	18208
3647	49093	18194
3648	49107	18181
3649	49121	18168
3650	49134	18154
3651	49147	18141
3652	49160	18127
3653	49172	18113
3654	49185	18099
3655	49199	18086
3656	49212	18072
3657	49225	18059
3658	49237	18045
3659	49249	18031
3660	49262	18017
3661	49274	18003
3662	49293	17992
3663	49305	17978
3664	49318	17964
3665	49332	17951
3666	49345	17937
3667	49359	17924
3668	49373	17911
3669	49385	17897
3670	49397	17883
3671	49409	17869
3672	49421	17855
3673	49433	17841
3674	49445	17827
3675	49457	17813
3676	49470	17799
3677	49482	17785
3678	49494	17771
3679	49507	17757
3680	49519	17744
3681	49532	17730
3682	49546	17717
3683	49558	17703
3684	49575	17691
3685	49590	17678
3686	49603	17664
3687	49616	17651
3688	49628	17637
3689	49641	17623
3690	49655	17610
3691	49668	17596
3692	49683	17583
3693	49687	17566
3694	49703	17554
3695	49719	17541
3696	49737	17529
3697	49754	17517
3698	49770	17505
3699	49788	17493
3700	49808	17482
3701	49825	17469
3702	49841	17457
3703	49858	17445
3704	49874	17432
3705	49891	17420
3706	49911	17409
3707	49931	17397
3708	49950	17386
3709	49962	17372
3710	49980	17360
3711	50000	17349
3712	50018	17337
3713	50036	17325
3714	50052	17312
3715	50076	17303
3716	50097	17292
3717	50113	17279
3718	50133	17268
3719	50149	17255
3720	50163	17242
3721	50179	17229
3722	50195	17217
3723	50212	17204
3724	50227	17192
3725	50245	17180
3726	50261	17167
3727	50277	17154
3728	50294	17142
3729	50311	17130
3730	50330	17118
3731	50348	17106
3732	50372	17096
3733	50385	17083
3734	50397	17068
3735	50410	17055
3736	50422	17041
3737	50434	17027
3738	50447	17013
3739	50460	17000
3740	50473	16986
3741	50492	16974
3742	50514	16964
3743	50529	16951
3744	50542	16937
3745	50560	16925
3746	50575	16912
3747	50594	16900
3748	50611	16888
3749	50630	16876
3750	50647	16864
3751	50663	16851
3752	50683	16840
3753	50699	16827
3754	50718	16816
3755	50734	16803
3756	50752	16791
3757	50768	16778
3758	50787	16766
3759	50804	16754
3760	50817	16741
3761	50837	16729
3762	50855	16717
3763	50870	16704
3764	50888	16692
3765	50902	16679
3766	50915	16665
3767	50932	16653
3768	50948	16640
3769	50963	16627
3770	50982	16615
3771	50999	16603
3772	51013	16589
3773	51030	16577
3774	51050	16565
3775	51062	16552
3776	51076	16538
3777	51088	16524
3778	51099	16510
3779	51113	16496
3780	51130	16484
3781	51144	16471
3782	51156	16457
3783	51169	16443
3784	51184	16430
3785	51197	16416
3786	51209	16402
3787	51222	16388
3788	51239	16376
3789	51259	16365
3790	51277	16353
3791	51294	16340
3792	51313	16328
3793	51331	16316
3794	51347	16303
3795	51363	16291
3796	51378	16278
3797	51393	16265
3798	51411	16252
3799	51428	16240
3800	51446	16228
3801	51461	16215
3802	51481	16203
3803	51495	16190
3804	51513	16178
3805	51531	16166
3806	51545	16152
3807	51562	16140
3808	51579	16127
3809	51591	16113
3810	51603	16099
3811	51615	16085
3812	51628	16072
3813	51642	16058
3814	51655	16044
3815	51676	16033
3816	51689	16019
3817	51702	16006
3818	51721	15994
3819	51735	15981
3820	51751	15968
3821	51764	15954
3822	51777	15940
3823	51789	15926
3824	51803	15913
3825	51815	15899
3826	51828	15885
3827	51843	15872
3828	51857	15859
3829	51869	15845
3830	51880	15831
3831	51892	15816
3832	51905	15803
3833	51917	15789
3834	51929	15775
3835	51941	15761
3836	51955	15747
3837	51968	15733
3838	51980	15720
3839	51993	15706
3840	52009	15693
3841	52022	15679
3842	52034	15666
3843	52047	15652
3844	52060	15638
3845	52072	15624
3846	52085	15610
3847	52098	15597
3848	52114	15584
3849	52126	15570
3850	52139	15556
3851	52152	15542
3852	52165	15529
3853	52177	15515
3854	52186	15500
3855	52199	15486
3856	52214	15473
3857	52226	15459
3858	52239	15445
3859	52251	15431
3860	52264	15418
3861	52280	15405
3862	52298	15393
3863	52312	15379
3864	52325	15366
3865	52338	15352
3866	52352	15338
3867	52364	15324
3868	52376	15311
3869	52395	15299
3870	52410	15285
3871	52428	15273
3872	52444	15260
3873	52457	15247
3874	52464	15231
3875	52476	15217
3876	52489	15203
3877	52500	15189
3878	52513	15176
3879	52526	15162
3880	52540	15148
3881	52553	15135
3882	52567	15121
3883	52584	15109
3884	52597	15095
3885	52613	15082
3886	52628	15069
3887	52648	15057
3888	52662	15044
3889	52673	15030
3890	52688	15016
3891	52701	15003
3892	52713	14989
3893	52727	14976
3894	52739	14961
3895	52757	14949
3896	52775	14937
3897	52788	14923
3898	52801	14910
3899	52814	14896
3900	52828	14882
3901	52839	14868
3902	52853	14855
3903	52868	14842
3904	52881	14828
3905	52894	14814
3906	52907	14801
3907	52921	14787
3908	52935	14774
3909	52947	14760
3910	52960	14746
3911	52977	14733
3912	52992	14721
3913	53009	14708
3914	53025	14695
3915	53039	14681
3916	53052	14668
3917	53068	14655
3918	53083	14642
3919	53099	14629
3920	53115	14616
3921	53129	14603
3922	53143	14589
3923	53158	14576
3924	53173	14563
3925	53189	14550
3926	53205	14537
3927	53221	14524
3928	53238	14512
3929	53253	14499
3930	53267	14485
3931	53281	14472
3932	53295	14458
3933	53308	14445
3934	53322	14431
3935	53335	14417
3936	53349	14404
3937	53364	14391
3938	53378	14377
3939	53392	14364
3940	53405	14350
3941	53418	14337
3942	53433	14323
3943	53447	14310
3944	53460	14296
3945	53473	14283
3946	53485	14269
3947	53498	14255
3948	53511	14241
3949	53524	14228
3950	53537	14214
3951	53552	14201
3952	53566	14187
3953	53579	14174
3954	53593	14160
3955	53613	14148
3956	53626	14135
3957	53640	14121
3958	53652	14107
3959	53665	14093
3960	53678	14080
3961	53691	14066
3962	53706	14053
3963	53720	14040
3964	53735	14026
3965	53749	14013
3966	53763	13999
3967	53776	13986
3968	53790	13972
3969	53805	13959
3970	53822	13947
3971	53838	13934
3972	53853	13920
3973	53866	13907
3974	53878	13893
3975	53893	13879
3976	53907	13866
3977	53925	13854
3978	53941	13841
3979	53954	13827
3980	53968	13814
3981	53979	13799
3982	53997	13787
3983	54014	13774
3984	54027	13761
3985	54039	13747
3986	54051	13733
3987	54063	13719
3988	54078	13705
3989	54092	13692
3990	54107	13679
3991	54120	13665
3992	54133	13652
3993	54146	13638
3994	54160	13624
3995	54175	13611
3996	54187	13597
3997	54199	13583
3998	54212	13569
3999	54224	13556
4000	54239	13542
4001	54251	13528
4002	54265	13515
4003	54280	13502
4004	54293	13488
4005	54306	13474
4006	54324	13462
4007	54342	13450
4008	54354	13435
4009	54366	13422
4010	54380	13408
4011	54397	13395
4012	54430	13387
4013	54443	13373
4014	54455	13359
4015	54468	13345
4016	54479	13331
4017	54493	13318
4018	54506	13304
4019	54519	13290
4020	54531	13276
4021	54544	13263
4022	54558	13249
4023	54569	13235
4024	54583	13221
4025	54595	13208
4026	54607	13194
4027	54621	13180
4028	54635	13167
4029	54647	13153
4030	54661	13139
4031	54674	13126
4032	54688	13112
4033	54705	13099
4034	54718	13086
4035	54731	13072
4036	54746	13059
4037	54760	13045
4038	54772	13032
4039	54785	13018
4040	54799	13004
4041	54812	12991
4042	54826	12977
4043	54841	12964
4044	54854	12950
4045	54868	12937
4046	54881	12923
4047	54895	12910
4048	54909	12896
4049	54941	12887
4050	54953	12873
4051	54966	12859
4052	54979	12846
4053	54992	12832
4054	55006	12819
4055	55023	12806
4056	55038	12793
4057	55052	12779
4058	55065	12765
4059	55080	12752
4060	55092	12738
4061	55106	12725
4062	55123	12712
4063	55136	12698
4064	55152	12685
4065	55165	12672
4066	55178	12658
4067	55192	12644
4068	55213	12632
4069	55226	12619
4070	55238	12605
4071	55259	12593
4072	55273	12580
4073	55285	12566
4074	55297	12552
4075	55309	12538
4076	55332	12526
4077	55353	12515
4078	55369	12501
4079	55383	12488
4080	55395	12474
4081	55406	12460
4082	55418	12446
4083	55431	12432
4084	55445	12419
4085	55459	12405
4086	55471	12391
4087	55484	12378
4088	55496	12364
4089	55513	12351
4090	55527	12337
4091	55539	12324
4092	55551	12310
4093	55564	12296
4094	55576	12282
4095	55590	12268
4096	55601	12254
4097	55615	12241
4098	55630	12228
4099	55643	12214
4100	55657	12200
4101	55670	12187
4102	55683	12173
4103	55697	12160
4104	55713	12147
4105	55729	12133
4106	55742	12120
4107	55756	12106
4108	55765	12092
4109	55783	12079
4110	55796	12065
4111	55809	12052
4112	55829	12040
4113	55843	12026
4114	55856	12012
4115	55869	11999
4116	55882	11985
4117	55895	11971
4118	55907	11957
4119	55923	11944
4120	55935	11931
4121	55949	11917
4122	55963	11903
4123	55976	11890
4124	55996	11877
4125	56008	11864
4126	56023	11850
4127	56036	11837
4128	56048	11823
4129	56060	11809
4130	56073	11795
4131	56086	11781
4132	56098	11768
4133	56110	11754
4134	56126	11741
4135	56139	11727
4136	56152	11713
4137	56164	11699
4138	56176	11685
4139	56188	11672
4140	56201	11658
4141	56214	11644
4142	56226	11630
4143	56245	11618
4144	56260	11605
4145	56273	11591
4146	56287	11577
4147	56300	11564
4148	56312	11550
4149	56325	11536
4150	56337	11522
4151	56348	11508
4152	56362	11495
4153	56376	11481
4154	56389	11467
4155	56402	11454
4156	56414	11440
4157	56426	11426
4158	56439	11412
4159	56451	11398
4160	56464	11385
4161	56479	11371
4162	56494	11358
4163	56505	11344
4164	56518	11330
4165	56531	11317
4166	56543	11303
4167	56560	11290
4168	56575	11277
4169	56591	11264
4170	56606	11250
4171	56625	11238
4172	56648	11226
4173	56668	11214
4174	56686	11201
4175	56707	11189
4176	56729	11177
4177	56746	11164
4178	56761	11151
4179	56775	11137
4180	56788	11124
4181	56803	11110
4182	56816	11097
4183	56829	11083
4184	56842	11069
4185	56855	11056
4186	56867	11042
4187	56880	11028
4188	56893	11014
4189	56906	11000
4190	56918	10987
4191	56930	10973
4192	56943	10959
4193	56954	10945
4194	56967	10931
4195	56981	10918
4196	56994	10904
4197	57006	10890
4198	57020	10877
4199	57033	10863
4200	57046	10849
4201	57060	10836
4202	57075	10823
4203	57089	10809
4204	57101	10795
4205	57115	10782
4206	57132	10769
4207	57144	10755
4208	57158	10741
4209	57179	10729
4210	57192	10715
4211	57205	10702
4212	57217	10688
4213	57230	10674
4214	57242	10660
4215	57255	10647
4216	57269	10633
4217	57281	10619
4218	57295	10606
4219	57306	10592
4220	57319	10578
4221	57332	10564
4222	57344	10550
4223	57357	10537
4224	57370	10523
4225	57382	10509
4226	57395	10496
4227	57408	10482
4228	57421	10468
4229	57434	10454
4230	57447	10441
4231	57460	10427
4232	57472	10413
4233	57487	10400
4234	57502	10387
4235	57515	10373
4236	57529	10359
4237	57543	10346
4238	57555	10332
4239	57568	10318
4240	57581	10305
4241	57595	10291
4242	57608	10277
4243	57621	10264
4244	57633	10250
4245	57646	10236
4246	57660	10223
4247	57674	10209
4248	57688	10196
4249	57703	10182
4250	57717	10169
4251	57731	10155
4252	57743	10142
4253	57755	10128
4254	57768	10114
4255	57781	10100
4256	57795	10087
4257	57808	10073
4258	57820	10059
4259	57833	10046
4260	57848	10032
4261	57864	10019
4262	57883	10007
4263	57898	9993
4264	57909	9979
4265	57922	9966
4266	57936	9952
4267	57948	9938
4268	57962	9925
4269	57977	9911
4270	58004	9900
4271	58017	9886
4272	58030	9873
4273	58043	9859
4274	58058	9846
4275	58071	9832
4276	58086	9819
4277	58099	9805
4278	58112	9791
4279	58126	9778
4280	58139	9764
4281	58153	9751
4282	58169	9737
4283	58182	9724
4284	58194	9710
4285	58210	9697
4286	58222	9683
4287	58235	9669
4288	58249	9656
4289	58274	9644
4290	58287	9630
4291	58299	9616
4292	58312	9603
4293	58327	9589
4294	58341	9576
4295	58356	9563
4296	58370	9549
4297	58384	9536
4298	58397	9522
4299	58409	9508
4300	58424	9495
4301	58438	9481
4302	58451	9467
4303	58465	9454
4304	58477	9440
4305	58489	9426
4306	58502	9413
4307	58515	9399
4308	58527	9385
4309	58540	9371
4310	58552	9358
4311	58566	9344
4312	58579	9330
4313	58592	9317
4314	58606	9303
4315	58619	9290
4316	58632	9276
4317	58645	9262
4318	58658	9249
4319	58673	9235
4320	58686	9221
4321	58697	9208
4322	58711	9194
4323	58725	9181
4324	58741	9167
4325	58763	9155
4326	58777	9141
4327	58791	9128
4328	58806	9115
4329	58820	9101
4330	58832	9087
4331	58846	9074
4332	58860	9060
4333	58873	9046
4334	58886	9033
4335	58900	9019
4336	58913	9006
4337	58926	8992
4338	58939	8978
4339	58952	8965
4340	58966	8951
4341	58979	8937
4342	58995	8924
4343	59008	8911
4344	59022	8897
4345	59042	8884
4346	59057	8871
4347	59073	8858
4348	59088	8844
4349	59104	8831
4350	59117	8818
4351	59130	8804
4352	59142	8790
4353	59155	8776
4354	59167	8763
4355	59181	8749
4356	59193	8735
4357	59207	8722
4358	59221	8708
4359	59234	8695
4360	59249	8681
4361	59262	8667
4362	59275	8654
4363	59287	8640
4364	59300	8626
4365	59312	8612
4366	59324	8599
4367	59338	8585
4368	59351	8571
4369	59366	8558
4370	59390	8546
4371	59404	8532
4372	59422	8519
4373	59434	8506
4374	59446	8492
4375	59459	8478
4376	59475	8465
4377	59492	8452
4378	59516	8440
4379	59530	8426
4380	59543	8412
4381	59554	8399
4382	59567	8385
4383	59581	8371
4384	59593	8358
4385	59605	8344
4386	59619	8330
4387	59632	8317
4388	59644	8303
4389	59657	8289
4390	59670	8275
4391	59683	8262
4392	59696	8248
4393	59716	8235
4394	59728	8221
4395	59740	8208
4396	59754	8194
4397	59767	8181
4398	59782	8167
4399	59794	8153
4400	59807	8140
4401	59819	8126
4402	59831	8112
4403	59844	8098
4404	59857	8085
4405	59870	8071
4406	59884	8057
4407	59897	8044
4408	59909	8030
4409	59921	8016
4410	59941	8003
4411	59955	7990
4412	59968	7976
4413	59983	7963
4414	60000	7950
4415	60014	7936
4416	60027	7923
4417	60041	7909
4418	60055	7895
4419	60068	7882
4420	60082	7868
4421	60096	7855
4422	60103	7840
4423	60116	7827
4424	60129	7813
4425	60148	7800
4426	60161	7786
4427	60174	7773
4428	60188	7759
4429	60203	7746
4430	60217	7732
4431	60230	7719
4432	60245	7705
4433	60259	7692
4434	60273	7678
4435	60287	7664
4436	60300	7651
4437	60313	7637
4438	60325	7623
4439	60340	7610
4440	60353	7596
4441	60367	7583
4442	60381	7569
4443	60395	7556
4444	60407	7542
4445	60420	7528
4446	60434	7515
4447	60447	7501
4448	60459	7487
4449	60472	7474
4450	60485	7460
4451	60500	7447
4452	60513	7433
4453	60527	7419
4454	60540	7406
4455	60554	7392
4456	60567	7378
4457	60580	7365
4458	60592	7351
4459	60605	7337
4460	60619	7324
4461	60632	7310
4462	60645	7297
4463	60652	7282
4464	60665	7269
4465	60678	7255
4466	60691	7241
4467	60705	7228
4468	60717	7214
4469	60729	7200
4470	60743	7187
4471	60757	7173
4472	60770	7159
4473	60783	7146
4474	60796	7132
4475	60809	7118
4476	60822	7105
4477	60835	7091
4478	60848	7077
4479	60860	7064
4480	60873	7050
4481	60886	7036
4482	60899	7023
4483	60912	7009
4484	60925	6995
4485	60939	6982
4486	60955	6969
4487	60968	6955
4488	60981	6941
4489	60994	6928
4490	60998	6913
4491	61011	6899
4492	61024	6886
4493	61037	6872
4494	61050	6858
4495	61083	6847
4496	61095	6833
4497	61108	6820
4498	61120	6806
4499	61132	6792
4500	61145	6778
4501	61157	6765
4502	61169	6751
4503	61181	6737
4504	61195	6724
4505	61207	6710
4506	61220	6696
4507	61234	6683
4508	61247	6669
4509	61259	6655
4510	61271	6641
4511	61285	6628
4512	61298	6614
4513	61312	6601
4514	61326	6587
4515	61340	6574
4516	61354	6560
4517	61369	6547
4518	61383	6533
4519	61397	6520
4520	61409	6506
4521	61419	6492
4522	61432	6478
4523	61447	6465
4524	61460	6451
4525	61474	6438
4526	61486	6424
4527	61499	6410
4528	61512	6397
4529	61558	6386
4530	61571	6373
4531	61580	6359
4532	61592	6345
4533	61604	6331
4534	61617	6317
4535	61630	6304
4536	61642	6290
4537	61654	6276
4538	61667	6263
4539	61680	6249
4540	61693	6235
4541	61706	6222
4542	61720	6208
4543	61732	6194
4544	61744	6181
4545	61757	6167
4546	61770	6153
4547	61783	6140
4548	61797	6126
4549	61810	6113
4550	61822	6099
4551	61836	6085
4552	61849	6072
4553	61863	6058
4554	61876	6045
4555	61890	6031
4556	61903	6017
4557	61916	6004
4558	61929	5990
4559	61943	5976
4560	61958	5963
4561	61971	5949
4562	61985	5936
4563	61997	5922
4564	62003	5908
4565	62015	5894
4566	62028	5880
4567	62040	5867
4568	62054	5853
4569	62067	5840
4570	62078	5826
4571	62092	5812
4572	62114	5799
4573	62131	5786
4574	62152	5773
4575	62175	5760
4576	62196	5748
4577	62215	5735
4578	62231	5721
4579	62247	5708
4580	62263	5694
4581	62279	5681
4582	62295	5668
4583	62311	5654
4584	62325	5641
4585	62343	5628
4586	62355	5614
4587	62367	5600
4588	62380	5586
4589	62398	5573
4590	62414	5560
4591	62426	5546
4592	62439	5532
4593	62455	5519
4594	62466	5505
4595	62479	5492
4596	62493	5478
4597	62507	5464
4598	62523	5451
4599	62538	5438
4600	62551	5424
4601	62564	5410
4602	62582	5397
4603	62595	5383
4604	62607	5370
4605	62620	5356
4606	62632	5342
4607	62645	5329
4608	62658	5315
4609	62671	5301
4610	62693	5289
4611	62705	5275
4612	62718	5261
4613	62730	5247
4614	62743	5234
4615	62757	5220
4616	62771	5207
4617	62786	5193
4618	62798	5179
4619	62811	5166
4620	62827	5152
4621	62840	5139
4622	62852	5125
4623	62864	5111
4624	62876	5098
4625	62890	5084
4626	62903	5070
4627	62918	5057
4628	62930	5043
4629	62943	5030
4630	62955	5016
4631	62972	5002
4632	62985	4989
4633	62999	4975
4634	63011	4962
4635	63024	4948
4636	63037	4934
4637	63050	4921
4638	63063	4907
4639	63077	4893
4640	63089	4880
4641	63103	4866
4642	63116	4853
4643	63134	4839
4644	63156	4826
4645	63174	4813
4646	63187	4799
4647	63199	4786
4648	63211	4772
4649	63224	4758
4650	63236	4745
4651	63249	4731
4652	63261	4717
4653	63274	4704
4654	63286	4690
4655	63298	4676
4656	63312	4663
4657	63324	4649
4658	63338	4635
4659	63352	4622
4660	63368	4608
4661	63381	4595
4662	63394	4581
4663	63407	4567
4664	63420	4554
4665	63432	4540
4666	63445	4526
4667	63458	4513
4668	63470	4499
4669	63483	4486
4670	63497	4472
4671	63511	4458
4672	63524	4445
4673	63537	4431
4674	63550	4417
4675	63563	4404
4676	63576	4390
4677	63590	4377
4678	63603	4363
4679	63617	4349
4680	63630	4336
4681	63644	4322
4682	63656	4309
4683	63669	4295
4684	63683	4281
4685	63695	4268
4686	63707	4254
4687	63720	4240
4688	63733	4227
4689	63745	4213
4690	63760	4199
4691	63772	4186
4692	63785	4172
4693	63798	4159
4694	63811	4145
4695	63824	4131
4696	63839	4118
4697	63853	4104
4698	63867	4091
4699	63881	4077
4700	63895	4063
4701	63910	4050
4702	63928	4037
4703	63944	4023
4704	63957	4010
4705	63970	3996
4706	63983	3982
4707	63997	3969
4708	64010	3955
4709	64023	3942
4710	64037	3928
4711	64052	3914
4712	64065	3901
4713	64077	3887
4714	64090	3873
4715	64103	3860
4716	64116	3846
4717	64130	3833
4718	64145	3819
4719	64157	3805
4720	64170	3792
4721	64183	3778
4722	64196	3765
4723	64209	3751
4724	64222	3737
4725	64235	3724
4726	64251	3710
4727	64265	3697
4728	64277	3683
4729	64290	3669
4730	64305	3656
4731	64319	3642
4732	64332	3629
4733	64345	3615
4734	64358	3601
4735	64370	3588
4736	64383	3574
4737	64396	3560
4738	64410	3547
4739	64423	3533
4740	64438	3520
4741	64454	3506
4742	64472	3493
4743	64489	3480
4744	64501	3466
4745	64518	3452
4746	64535	3439
4747	64551	3426
4748	64566	3412
4749	64582	3399
4750	64597	3385
4751	64612	3372
4752	64627	3358
4753	64641	3344
4754	64656	3331
4755	64674	3318
4756	64690	3304
4757	64706	3291
4758	64724	3277
4759	64738	3264
4760	64758	3250
4761	64774	3237
4762	64789	3223
4763	64805	3210
4764	64821	3196
4765	64837	3183
4766	64852	3169
4767	64864	3156
4768	64877	3142
4769	64890	3128
4770	64903	3115
4771	64914	3101
4772	64927	3087
4773	64940	3074
4774	64953	3060
4775	64966	3046
4776	64977	3033
4777	64991	3019
4778	65005	3006
